sgRNA	Gene	R1_Bottom	R1_Top	R1_Unsorted	R2_Bottom	R2_Top	R2_Unsorted	R3_Bottom	R3_Top	R3_Unsorted
Pabpc5_ENSMUST00000040961_119927030_119927048	ENSMUST00000040961_Pabpc5	817.8855865378458	830.1069161813434	821.7230462204162	903.4882706777581	890.4991334358485	870.6228599747158	810.4060938370185	916.3713677486236	952.600530138487
Pabpc5_ENSMUST00000040961_119927017_119927035	ENSMUST00000040961_Pabpc5	1753.5380540963324	1810.772439709303	1821.5344793719944	2032.025260054107	2468.598863575327	2358.3414769575324	1832.2224730228243	1990.2908052516352	1950.3942017067998
Pabpc5_ENSMUST00000040961_119927010_119927028	ENSMUST00000040961_Pabpc5	602.879996417593	547.3008834626994	581.6908725305891	590.6156617553266	649.0874485276069	563.1538202066935	705.653249745277	689.0235202549499	615.8673194848823
Pabpc5_ENSMUST00000040961_119927003_119927021	ENSMUST00000040961_Pabpc5	546.6976311600396	535.0934288129738	507.1647540865702	517.0631536928603	502.54961644322674	513.5272383493987	598.0435099055788	578.3410155540823	559.1543576905909
Pcdh11x_ENSMUST00000192977_120290227_120290245	ENSMUST00000192977_Pcdh11x	490.51526590248614	433.3646400652602	448.1245823322176	462.1732223029601	559.8496661685292	469.29485017224454	437.10504943735776	531.4754505005619	517.5057763729083
Pcdh11x_ENSMUST00000192977_120290186_120290204	ENSMUST00000192977_Pcdh11x	2358.578910716139	2691.743750264503	2526.1450537518094	1916.7564041353166	1912.5065777166535	1864.2333358566405	2335.0361246631837	2513.789138296279	2350.9294943789823
Pcdh11x_ENSMUST00000192977_120290179_120290197	ENSMUST00000192977_Pcdh11x	925.9285966485255	1047.8065241014506	1044.3335298843688	934.2266322561022	894.2565137457044	961.2453138010802	1013.2456919419361	958.2512343921951	955.2589502225944
Pcdh11x_ENSMUST00000192977_120290127_120290145	ENSMUST00000192977_Pcdh11x	1306.2399922381182	1478.1193005042794	1267.9118852164254	1266.8596164788978	1330.1126296889888	1323.7351291065381	1289.412280911073	1413.9440690615324	1216.6702584931559
Pcdh11x_ENSMUST00000192977_120290062_120290080	ENSMUST00000192977_Pcdh11x	516.4455883290492	577.8195200870135	588.4659742073181	496.20497976469824	500.6709262882988	399.1703323304149	445.67573668122753	673.069285343113	549.4068173821971
Pcdh11x_ENSMUST00000192977_120290059_120290077	ENSMUST00000192977_Pcdh11x	1076.1083807023704	1041.7027967765878	999.8114331515783	1110.972211331581	1149.7583748159057	1114.4404143170773	1010.3887961939795	1146.7106342882669	1170.5909770352941
Tbl1x_ENSMUST00000088217_77510956_77510974	ENSMUST00000088217_Tbl1x	1113.9234342411082	845.3662344935004	954.3214647506836	615.8650301946808	539.1840744643217	676.4318874896491	1053.2422324133283	973.208329622042	1029.6947125776016
Tbl1x_ENSMUST00000088217_77510921_77510939	ENSMUST00000088217_Tbl1x	930.2503170529527	977.6136598655281	969.8074114403499	1029.7351128745286	1207.058424541208	1069.129187403895	948.4893883215868	1083.8908343229095	981.8431510636684
Tbl1x_ENSMUST00000088217_77510912_77510930	ENSMUST00000088217_Tbl1x	1646.5754740867596	1966.4174864933048	1858.313602759952	1868.4532645122044	2183.9773051037423	1809.2125603192048	1782.7029467249101	2070.061979810819	1977.8645425759096
Tbl1x_ENSMUST00000088217_77510908_77510926	ENSMUST00000088217_Tbl1x	1219.8055841495745	853.5045375933175	1058.851604905931	1051.6910854304888	967.5254297878945	1060.49847751567	1210.3714985509405	1117.7935835105627	1413.393344717104
Tbl1x_ENSMUST00000088217_77510891_77510909	ENSMUST00000088217_Tbl1x	630.9711790463698	618.511035586099	479.0964757115501	582.9310713607406	746.7793365838603	543.7347229581868	691.368771005494	627.2008599715824	678.7832614754242
Tbl1x_ENSMUST00000088217_77510787_77510805	ENSMUST00000088217_Tbl1x	795.196554414603	815.8648857566635	709.4499327203358	659.776975306601	634.0579272881832	839.3365366298995	647.563036203493	719.9348503966336	903.8628285965178
Hprt_ENSMUST00000026723_52988107_52988125	ENSMUST00000026723_Hprt	1368.9049381023126	1147.50073707421	1295.0122919233415	1310.771561590818	1390.2307146466833	1310.7890642742002	1329.408821382465	1339.1585929122975	1348.7051226704905
Hprt_ENSMUST00000026723_52988049_52988067	ENSMUST00000026723_Hprt	1473.706657909672	1440.4796486676253	1310.4982386130077	1239.4146507839475	1319.7798338368852	1297.8429994418625	1437.018561222163	1594.4263515016858	1330.0961820817386
Hprt_ENSMUST00000026723_52988017_52988035	ENSMUST00000026723_Hprt	797.3574146168166	880.9713105552003	853.6628112678529	818.9577763373117	962.8287044005746	1069.129187403895	706.6055483279291	918.3656471126033	893.2291482600882
Hprt_ENSMUST00000026723_52988007_52988025	ENSMUST00000026723_Hprt	482.95225519473854	397.7595640035604	470.38563069861283	439.119451119202	474.3692641193075	433.69317188331564	490.4337700658807	450.70713625938834	501.5552558682638
Hprt_ENSMUST00000026723_52987996_52988014	ENSMUST00000026723_Hprt	611.5234372264474	699.8940665842699	609.7591509056092	477.54240309213213	516.6397926051864	555.6019490544965	696.130263918755	478.62704735510266	578.6494383073785
Hprt_ENSMUST00000026723_52987965_52987983	ENSMUST00000026723_Hprt	61.58451576308747	72.22744001087669	74.5261184440189	50.49873687870823	40.39183833095093	52.86309806537927	49.51952629791417	103.7025269269389	85.06944269143698
Vgll1_ENSMUST00000114746_57089219_57089237	ENSMUST00000114746_Vgll1	803.8399952234574	801.6228553319836	850.7591962635405	600.4958494055087	476.24795427423544	584.7305949272564	884.6853832838897	674.066425025103	821.4518059891883
Vgll1_ENSMUST00000114746_57089216_57089234	ENSMUST00000114746_Vgll1	1878.8679458247211	1978.6249411430306	1898.9642128203259	1645.6001430692095	1867.4180139983828	1698.0921705083056	1994.1132320736976	1758.9543990300022	1864.4386189873271
Vgll1_ENSMUST00000114746_57089210_57089228	ENSMUST00000114746_Vgll1	1839.9724621848763	1549.3294526276788	1629.8958890873744	1823.4435207724862	1820.450760125184	1743.4033974214879	1946.4983029410878	1674.1975260608694	1759.8740956791025
Vgll1_ENSMUST00000114746_57089200_57089218	ENSMUST00000114746_Vgll1	610.4430071253406	586.9751110743077	618.4699959185465	680.635149234763	645.330068217751	649.4609190889454	718.9854299024076	566.3753393702048	670.808001223102
Vgll1_ENSMUST00000114746_57089105_57089123	ENSMUST00000114746_Vgll1	375.98967518516554	241.09722933208135	390.0522822459691	305.1880185278454	310.9232206405758	359.25329909737343	355.20737132926894	251.27919986142888	290.653929195743
Vgll1_ENSMUST00000114746_57088952_57088970	ENSMUST00000114746_Vgll1	410.5634384205831	339.7741544173636	319.39765047436674	338.1219773617855	301.52976986593603	438.0085268274282	436.1527508547056	361.9617045622964	409.39669295254043
Otud5_ENSMUST00000115666_7841703_7841721	ENSMUST00000115666_Otud5	759.5423610780787	634.7876417857332	680.4137826772115	665.265968445591	687.6005967036299	688.2991135859587	726.6038185636253	646.1465139293886	678.7832614754242
Otud5_ENSMUST00000115666_7841858_7841840	ENSMUST00000115666_Otud5	589.9148352043115	778.2252339200094	672.6708093323784	974.8451814846284	1038.9156556751566	934.2743454003765	709.4624440758857	802.6974440017867	741.6992034659661
Otud5_ENSMUST00000115666_7841785_7841767	ENSMUST00000115666_Otud5	504.56085721687447	756.8621882829896	663.9599643194412	454.48863190837403	564.5463915558491	536.1828518059898	589.4728226617091	699.9920567568377	649.5406405502428
Otud5_ENSMUST00000115666_7841755_7841737	ENSMUST00000115666_Otud5	477.55010468920455	789.4154006822579	618.4699959185465	579.6376754773466	612.4529905065118	578.2575625110875	483.7676799873154	538.4554282744905	482.0601752514762
Otud5_ENSMUST00000115666_7841722_7841704	ENSMUST00000115666_Otud5	2153.2971915058474	1885.034455495134	1977.3618179367613	1934.3211821800849	1904.9918170969418	2017.4284363726374	1967.448871759436	1854.6798085010228	1782.9137364080332
Otud5_ENSMUST00000115666_7841667_7841685	ENSMUST00000115666_Otud5	1744.894613287478	1775.1673636476032	1661.8356541348112	1737.8152278042419	1541.4652721183834	1583.735264489322	1381.785243428336	1432.8897230193386	1509.0964677449706
Cldn34c1_ENSMUST00000113343_123103499_123103481	ENSMUST00000113343_Cldn34c1	1091.2344021178656	1096.6363427003532	966.9037964360375	1073.6470579864488	1108.4271914074907	966.639507481221	1129.426119025504	1010.1024978556645	979.184730979561
Cldn34c1_ENSMUST00000113343_123103478_123103460	ENSMUST00000113343_Cldn34c1	1482.3500987185264	1371.30407231918	1423.7392237811923	1732.3262346652518	1620.3702586253573	1619.3369427782507	1395.1174235854664	1347.135710368216	1421.368604969426
Cldn34c1_ENSMUST00000113343_123103444_123103426	ENSMUST00000113343_Cldn34c1	775.7488125946807	839.2625071686376	811.0764578712707	664.168169817793	805.9580764640907	802.6560196049425	685.6549795095808	813.6659805036745	793.0953250920427
Cldn34c1_ENSMUST00000113343_123103412_123103394	ENSMUST00000113343_Cldn34c1	800.598704920137	762.9659156078524	896.2491646644352	1103.287620936995	1218.3305654707758	1123.0711242053026	1019.9117820205015	995.1454026258176	922.4717691852697
Cldn34c1_ENSMUST00000113343_123103393_123103375	ENSMUST00000113343_Cldn34c1	390.0352664995539	447.6066704899401	419.0884322890933	447.90184014158604	498.79223613337086	431.5354944112594	506.62284597096806	469.6527902171945	458.13439449450954
Cldn34c1_ENSMUST00000113343_123103341_123103323	ENSMUST00000113343_Cldn34c1	95.07784889739818	120.0399707223021	53.232941745727786	62.574521784486286	76.08695127458199	45.31122691318223	48.56722771526197	45.86842537153067	38.99016123357528
Diaph2_ENSMUST00000113320_129749931_129749913	ENSMUST00000113320_Diaph2	628.8103188441562	680.5655967222043	694.9318576987737	586.2244672441346	606.8169200417279	568.5480138868342	825.6428711594535	704.9777551667867	686.7585217277464
Diaph2_ENSMUST00000113320_129749895_129749877	ENSMUST00000113320_Diaph2	498.0782766102337	774.1560823701009	514.9077274314034	455.5864305361721	604.9382298868001	445.5603979796253	389.490120304748	757.8261583122459	481.1740352234404
Diaph2_ENSMUST00000113320_129749867_129749885	ENSMUST00000113320_Diaph2	744.4163396625836	605.2862930488963	739.4539544315642	680.635149234763	702.6301179430535	805.8925358130268	854.2118286390195	848.5658693733174	846.2637267741908
Diaph2_ENSMUST00000113320_129749801_129749783	ENSMUST00000113320_Diaph2	1843.2137524881966	1636.8162109507127	1606.666969052875	2033.1230586819051	2166.1297486319268	1846.97191608019	1513.2024478343387	1611.3777260955123	1420.4824649413904
Diaph2_ENSMUST00000113320_129749765_129749747	ENSMUST00000113320_Diaph2	1594.7148292336333	1362.1484813318857	1378.2492553802977	1691.7076854367256	1595.947286611294	1493.1128106629574	1532.2484194873828	1290.2987484947976	1432.8884253338915
Diaph2_ENSMUST00000113320_129749657_129749675	ENSMUST00000113320_Diaph2	608.282146923127	476.0907313392999	583.6266158667974	637.8210027506409	533.548003999538	537.2616905420178	656.1337234473627	677.0578440710723	736.3823632977513
Wdr44_ENSMUST00000035766_23693015_23693033	ENSMUST00000035766_Wdr44	524.0085990367968	583.9232474118763	475.2249890391335	380.93612384590773	376.67737606305406	483.3197537406105	504.7182488056637	391.8758950219903	423.5749334011133
Wdr44_ENSMUST00000035766_23693012_23693030	ENSMUST00000035766_Wdr44	383.55268589291313	321.46297244277514	336.81934050024125	238.22230223216707	228.26085382374598	258.9212966467556	376.15794014761724	348.0017490144392	371.29267174700095
Wdr44_ENSMUST00000035766_23693007_23693025	ENSMUST00000035766_Wdr44	565.0649428788552	1812.8070154842571	796.5583828497086	710.2757121853092	1703.971970519651	950.4569264407987	638.9923489596232	1996.273643343574	902.976688568482
Wdr44_ENSMUST00000035766_23692892_23692910	ENSMUST00000035766_Wdr44	313.3247293209713	543.2317319127909	433.60650731065545	296.4056295054613	247.98710045048946	303.1536848239097	280.9280818823977	334.0417934665821	430.6640536253997
Wdr44_ENSMUST00000035766_23692884_23692902	ENSMUST00000035766_Wdr44	304.6812885121169	291.96162370593817	331.9799821597206	327.1439910838055	317.49863618282365	298.83832987979713	322.8292195190943	352.9874474243882	321.66883017699604
Wdr44_ENSMUST00000035766_23692814_23692832	ENSMUST00000035766_Wdr44	1012.3630047370693	881.9885984426774	998.8435614834741	1028.6373142467307	923.3762111470876	878.1747311269128	906.5882506848902	864.5201042851542	927.7886093534845
Pim2_ENSMUST00000126715_7878192_7878210	ENSMUST00000126715_Pim2	2065.782353316197	2016.2645929796845	2179.646996570527	1684.0230950421396	1485.104567470545	1773.610882030276	2094.104583252178	2024.1935544392884	1693.4135935764173
Pim2_ENSMUST00000126715_7878160_7878178	ENSMUST00000126715_Pim2	461.34365317260256	436.4165037276916	464.578400689988	425.94586758562593	448.0676019503162	382.9877512899927	435.2004522720534	374.92452042816376	395.2184525039676
Pim2_ENSMUST00000126715_7878157_7878175	ENSMUST00000126715_Pim2	472.14795418367055	682.6001724971586	545.8796208107359	420.4568744466359	508.1856869080106	449.8757529237379	404.7268976271831	486.604164811021	409.39669295254043
Pim2_ENSMUST00000126715_7878120_7878138	ENSMUST00000126715_Pim2	427.85032003829184	376.3965183665405	514.9077274314034	383.13172110150373	296.83304447861616	486.55626994869493	503.7659502230115	395.86445374994946	535.2285769336243
Pim2_ENSMUST00000126715_7878109_7878127	ENSMUST00000126715_Pim2	1193.8752617230114	952.1814626785998	1078.2090382680137	1687.3164909255336	1040.7943458300845	1310.7890642742002	1354.168584531422	850.560148737297	1128.0562556895757
Pim2_ENSMUST00000126715_7878098_7878116	ENSMUST00000126715_Pim2	502.39999701466087	425.22633696544307	423.92779062961404	433.630457980212	492.216820591123	421.82594578700605	424.72516786287923	395.86445374994946	445.7284341020083
Mageb17-ps_ENSMUST00000117902_91625263_91625281	ENSMUST00000117902_Mageb17-ps	504.56085721687447	381.4829578039262	457.803299013259	339.2197759895835	350.37571389406276	443.402720507569	530.4303105372729	586.3181330100008	594.599958812023
Mageb17-ps_ENSMUST00000117902_91625203_91625185	ENSMUST00000117902_Mageb17-ps	506.72171741908807	665.3062784100473	723.0001360737938	489.61818799791024	669.7530402318143	490.8716248928075	645.6584390381886	635.1779774275008	687.6446617557822
Mageb17-ps_ENSMUST00000117902_91625125_91625143	ENSMUST00000117902_Mageb17-ps	588.8344051032047	519.8341105008168	580.7230008624849	379.83832521810973	489.3987853587311	571.7845300949186	464.72170833427145	543.4411266844395	562.6989178027342
Mageb17-ps_ENSMUST00000117902_91625079_91625097	ENSMUST00000117902_Mageb17-ps	890.2744033120013	1054.9275393137905	996.9078181472659	704.7867190463191	885.8024080485286	940.7473778165454	974.201450053196	1120.785002556532	986.2738512038475
Mageb17-ps_ENSMUST00000117902_91625026_91625044	ENSMUST00000117902_Mageb17-ps	274.4292456811266	493.3846254264112	367.7912338795738	399.59870051847383	457.46105272495595	484.3985924766386	386.6332245567914	617.2294631516845	517.5057763729083
Mageb17-ps_ENSMUST00000117902_91624898_91624880	ENSMUST00000117902_Mageb17-ps	138.2950529416701	140.38572847184483	123.88757351733013	189.91916260905487	190.68705072518696	105.72619613075854	195.2212094437001	192.44795862403086	161.27748510251593
Gm6982_ENSMUST00000118752_92593677_92593695	ENSMUST00000118752_Gm6982	1623.8864419635167	1305.180359633166	1515.6870322510858	1439.2140010431845	1303.8109675199976	1254.6894500007365	1572.2449599587749	1311.2386818165833	1400.9873843246028
Gm6982_ENSMUST00000118752_92593640_92593622	ENSMUST00000118752_Gm6982	307.9225788154373	325.5321239926837	368.75910554767796	243.7112953711571	315.61994602789565	276.182716423206	221.88556975796158	360.96456488030657	248.1192078500245
Gm6982_ENSMUST00000118752_92593550_92593532	ENSMUST00000118752_Gm6982	662.303651978467	528.989701488111	666.8635793237536	587.3222658719327	717.6596391824771	687.2202748499305	610.4233914800574	682.0435424810213	554.723657550412
Gm6982_ENSMUST00000118752_92593270_92593288	ENSMUST00000118752_Gm6982	193.39698809811676	385.55210935383474	253.5823770432851	183.33237084226684	368.2232703658783	208.21587605343265	172.3660434600474	406.83299025183726	235.7132474575233
Gm6982_ENSMUST00000118752_92593563_92593545	ENSMUST00000118752_Gm6982	737.9337590559428	824.0031888564806	797.5262545178127	697.1021286517332	761.8088578232839	846.8884077820965	916.1112365114121	905.4028312467359	844.4914467181192
Gm6982_ENSMUST00000118752_92593265_92593283	ENSMUST00000118752_Gm6982	833.0116079533409	783.3116733573951	938.8355180610174	917.7596528391322	864.1974712668572	888.9631184871943	796.1216150972355	882.4686185609705	879.9370478395513
Arx_ENSMUST00000113947_93286419_93286437	ENSMUST00000113947_Arx	1166.8645091953415	1007.1150086023652	1171.1247184060114	1299.793575312838	1094.3370152455311	1167.3035123824566	1124.664626112243	997.1396819897972	1166.1602768951152
Arx_ENSMUST00000113947_93286567_93286585	ENSMUST00000113947_Arx	608.282146923127	628.6839144608704	657.1848626427121	364.4691444289376	461.2184330348118	488.7139474207512	531.3826091199252	679.0521234350518	562.6989178027342
Arx_ENSMUST00000113947_93286571_93286589	ENSMUST00000113947_Arx	571.547523485496	645.9778085479817	657.1848626427121	614.7672315668827	496.91354597844287	646.2244028808609	782.7894349401048	600.2780885578579	738.154643353823
Arx_ENSMUST00000113947_93286376_93286394	ENSMUST00000113947_Arx	1650.8971944911868	1709.0436509615893	1594.0846373675213	1412.8668339760325	1257.783058724263	1359.336807395467	1624.6213820046457	1498.7009420306651	1526.8192683056866
Arx_ENSMUST00000113947_93286361_93286379	ENSMUST00000113947_Arx	633.1320392485834	561.5429138873793	606.8555359012968	745.4052682748454	689.4792868585578	709.8758883065217	678.9888894310154	500.5641203588782	615.8673194848823
